10,2,2,3,6,2,1,3,0,1,6,3,3,2,3,0,0,5,2,1,3,15,1,2,2,3,3,3,0,0,2,17,4,3,0,1,5,1,0,1,4,3,3,1,3,0,8,2,3,1,2,0,1,0,1,3,0,4,5,11,0,2,0,2,0,14,5,3,0,2,1,4,1,2,0,2,3,3,4,3,2,1,3,4,3,0,5,4,3,3,4,6,2,1,2,1,1,8,3,3,9,1,4,3,4,0,10,3,2,2,11,6,0,1,15,5,0,11,1,4,8,14,8,1,8,2,0,0,5,3,2,8,1,1,4,8,5,0,4,0,0,1,1,1,0,0,1,3,1,0,1,2,3,0,1,1,8,1,3,4,1,4,1,1,2,2,3,1,2,4,0,3,1,0,2,1,1,1,1,5,10,4,3,3,1,1,11,1,2,0,5,1,1,3,4,1,1,1,3,1,1,0,10,2,13,14,1,6,1,2,5,3,6,0,0,1,0,4,0,3,4,0,1,1,0,0,8,0,2,0,2,2,0,2,11,9,3,14,2,3,2,0,0,6,3,0,2,0,1,11,4,3,0,0,1,3,4,1,0,2,14,2,4,1,0,2,0,0,8,2,5,1,3,1,1,3,0,3,9,4,0,8,0,6,10,4,0,5,6,12,2,9,2,0,0,3,8,4,3,1,3,0,2,6,3,1,9,2,1,6,1,2,4,0,3,1,3,0,3,1,3,8,10,1,14,0,4,0,2,3,5,3,2,0,2,8,11,7,1,3,1,4,2,2,1,0,4,3,32,6,1,2,0,1,2,1,23,3,0,3,3,1,5,10,2,6,2,2,110,4,6,0,1,26,3,2,2,4,8,6,1,0,13,29,5,19,1,0,7,0,1,2,1,1,3,1,3,1,1,1,5,2,1,1,0,0,2,0,4,4,4,3,2,5,4,3,3,0,4,6,2,0,2,2,0,1,1
25,4,5,11,8,1,3,15,1,3,21,6,4,5,7,4,8,17,25,4,15,34,3,5,6,7,7,9,1,2,6,47,5,9,2,1,9,9,9,4,8,7,12,4,3,1,16,2,7,7,0,2,4,5,6,8,4,2,8,26,2,3,0,3,12,34,5,3,3,8,1,3,7,2,1,6,4,5,5,5,8,3,7,7,7,7,14,9,7,6,4,29,1,9,13,5,10,35,3,2,24,8,9,11,15,4,32,1,11,4,10,12,5,7,42,27,2,19,4,6,11,28,5,4,26,3,6,2,13,5,22,5,4,4,37,27,8,5,3,2,7,4,9,1,3,4,8,6,4,5,7,1,12,7,25,1,17,1,1,4,7,10,3,0,4,6,11,9,14,24,0,6,2,2,12,2,4,11,1,8,23,3,7,4,3,3,7,2,3,3,18,1,7,12,35,4,4,3,2,7,2,2,8,8,21,34,1,20,6,0,23,3,23,6,4,4,7,8,5,2,8,9,0,7,6,11,9,3,4,7,1,13,1,13,17,20,13,38,3,4,4,30,2,3,1,1,0,5,5,20,2,19,6,3,7,7,10,6,4,6,25,7,5,6,10,2,3,1,20,0,5,8,6,7,2,4,3,2,20,9,2,43,4,4,24,15,0,5,21,19,0,25,4,5,2,2,12,3,9,1,6,8,4,19,1,6,15,2,4,11,6,1,1,1,2,11,2,4,2,5,1,7,28,6,25,5,5,9,5,0,9,6,0,3,10,6,28,10,4,2,5,3,8,5,0,3,11,10,77,16,8,2,1,14,7,6,44,4,7,19,3,5,12,18,4,5,4,5,356,10,11,5,3,49,6,1,3,5,22,19,0,2,25,87,3,41,2,1,29,3,4,1,0,2,4,2,3,3,6,1,5,9,7,14,3,1,5,3,10,2,32,12,8,5,3,1,6,3,32,12,15,4,5,5,3,4,1
14,5,5,16,21,3,6,4,2,7,8,6,5,2,3,5,10,11,18,8,19,35,8,9,2,11,8,5,2,0,4,29,13,9,0,3,11,8,5,6,7,12,2,10,5,4,18,10,16,5,9,3,9,11,3,4,9,5,10,20,5,3,0,5,5,30,2,12,0,8,0,7,1,4,0,9,1,7,10,8,5,1,4,16,2,3,6,31,8,7,11,14,1,12,4,3,8,24,9,6,35,3,6,2,21,14,24,5,8,7,11,19,9,6,33,18,7,28,2,6,17,29,26,4,41,6,6,5,6,10,11,11,5,8,7,31,7,5,7,3,1,5,7,3,4,8,5,16,2,4,4,2,0,10,10,4,7,1,3,6,4,4,0,0,6,13,4,3,2,21,1,2,0,2,29,5,4,1,8,9,30,4,8,15,2,3,15,9,8,1,16,7,7,10,33,5,2,3,10,8,3,2,17,5,33,29,0,8,6,1,16,3,20,10,5,6,4,0,5,13,9,9,1,22,10,6,20,1,10,3,3,37,0,6,14,24,9,40,7,2,9,9,4,14,1,1,4,0,7,24,4,13,7,8,8,9,8,2,6,5,9,6,1,2,6,6,3,1,28,3,7,14,11,14,4,5,6,4,31,3,3,15,10,15,26,16,1,8,15,21,6,23,4,5,7,7,26,3,7,12,7,5,7,11,4,13,41,8,11,21,4,5,7,6,3,3,5,10,9,4,3,50,54,8,27,3,7,7,6,3,3,7,8,10,12,19,32,19,1,10,10,4,5,3,5,4,12,6,69,13,2,12,0,4,7,7,79,4,6,32,5,4,2,11,3,5,0,7,243,15,5,3,7,117,2,9,6,8,17,17,5,7,24,107,6,42,3,6,23,13,4,3,3,11,12,3,1,3,4,5,5,10,7,7,0,2,11,1,5,5,17,9,12,4,2,8,8,2,17,36,5,0,7,15,6,8,0
3,1,0,4,10,1,2,2,0,3,3,1,1,0,2,3,3,8,9,2,7,13,1,4,0,3,0,0,2,0,2,9,8,2,0,0,6,4,1,4,1,5,2,0,1,3,5,4,6,3,2,2,3,5,0,1,0,4,5,5,2,2,0,1,2,12,0,7,0,3,0,4,1,2,0,5,1,2,5,3,1,1,1,7,0,1,3,17,2,4,7,4,0,5,1,4,2,7,5,2,16,0,2,0,13,7,6,0,2,1,6,5,2,2,7,8,1,9,1,3,5,13,13,0,12,6,0,3,4,2,2,6,4,3,3,9,3,2,3,2,1,2,2,0,2,3,1,9,1,0,3,1,2,5,4,1,2,0,1,1,0,3,0,0,3,7,1,1,0,7,0,0,0,0,8,2,1,0,5,1,8,2,4,7,2,1,7,5,3,1,4,2,1,2,14,0,1,1,1,4,0,0,6,3,19,10,0,4,3,1,9,2,9,1,1,2,1,0,2,4,5,7,1,14,0,3,5,1,2,1,3,17,0,1,3,8,4,10,4,0,4,4,2,9,0,1,0,0,0,10,3,7,1,6,3,3,4,1,0,4,3,2,1,1,5,2,0,0,12,0,4,3,5,11,1,3,3,2,11,1,0,0,4,7,10,8,0,2,5,7,1,9,1,1,2,2,12,1,2,3,6,3,4,3,2,5,16,3,3,4,0,1,1,4,2,1,1,4,3,1,2,20,29,2,13,2,3,6,4,1,3,2,3,6,2,9,9,7,0,3,4,0,2,0,0,4,3,0,26,2,0,3,0,1,1,2,22,1,0,11,3,2,1,5,1,2,0,2,68,11,1,1,1,40,1,2,2,5,4,8,1,4,7,46,3,10,2,3,4,6,2,0,1,5,4,1,0,3,0,3,1,4,2,2,0,2,4,0,1,3,3,1,7,2,1,5,3,1,5,14,2,0,3,6,3,1,1
5,1,3,3,1,0,2,1,0,0,5,0,2,0,0,5,3,2,9,0,6,9,0,0,0,3,0,2,0,1,1,4,2,0,0,2,1,3,3,4,3,1,3,1,0,1,5,0,1,3,1,1,2,3,1,0,2,0,1,8,1,0,0,0,2,5,0,0,0,1,0,1,0,0,0,2,0,1,1,1,2,0,2,2,0,0,1,1,2,2,2,5,0,4,1,0,1,6,1,1,6,1,1,1,6,2,8,1,0,0,3,5,1,0,7,6,0,6,1,1,5,10,3,1,9,2,1,0,1,2,2,3,0,3,3,3,0,1,3,0,3,0,1,0,1,0,2,1,0,1,0,1,6,2,2,1,1,0,2,0,0,0,0,0,0,2,2,5,3,2,0,0,0,0,2,2,7,3,0,2,5,2,0,1,0,1,3,0,2,0,2,1,3,1,4,1,1,0,2,2,0,0,2,0,4,5,1,2,0,0,7,0,1,1,0,1,1,2,3,1,0,5,0,1,0,3,4,0,0,0,0,8,0,1,2,8,1,7,0,1,3,1,0,3,2,1,1,0,1,3,1,4,0,1,3,1,3,0,0,2,3,3,1,2,0,2,2,0,4,1,2,2,3,2,1,2,3,2,4,6,3,7,3,1,4,5,1,2,6,2,0,4,0,0,0,1,3,3,2,1,0,2,1,3,3,3,2,3,2,1,1,0,0,1,0,2,4,1,0,3,0,2,9,0,6,0,6,0,0,1,3,1,0,4,0,1,8,2,0,1,3,1,2,1,0,0,2,1,28,4,1,1,0,2,2,1,10,1,2,8,0,5,3,1,2,2,0,0,62,3,0,0,3,12,1,1,2,1,7,1,3,0,2,31,0,4,2,3,3,0,2,1,0,1,0,2,0,0,2,2,0,2,2,1,0,0,2,1,0,0,6,1,2,1,4,1,3,0,6,1,3,0,0,0,2,5,0
9,0,6,3,12,2,4,5,1,3,10,3,4,1,5,3,4,14,10,1,9,18,2,2,4,7,1,2,0,0,4,11,4,3,0,0,9,3,3,2,3,4,2,2,5,3,6,4,7,3,4,5,7,5,1,3,2,0,7,11,0,0,1,1,2,18,1,6,0,1,0,3,0,3,0,0,3,3,4,5,2,3,2,3,0,1,4,14,1,4,10,8,2,3,3,1,0,8,1,4,12,8,8,1,7,2,8,4,5,1,8,5,5,2,19,16,3,12,2,2,8,19,10,1,10,1,1,1,4,3,5,5,2,1,15,11,5,2,3,0,5,6,4,1,2,3,5,5,2,2,4,5,1,7,2,2,9,1,1,5,4,0,2,0,6,1,6,6,3,10,1,1,2,4,7,3,3,4,0,3,11,0,4,2,2,3,15,2,5,1,5,4,3,3,17,4,1,1,1,4,2,2,10,0,16,17,0,3,1,2,11,5,10,4,1,1,5,6,1,4,0,6,0,3,3,2,3,4,2,2,1,11,1,6,16,11,2,18,1,1,5,5,0,10,0,0,1,2,4,16,0,8,1,7,3,5,3,3,1,3,10,2,5,5,2,2,1,0,15,2,5,3,6,3,1,3,7,1,13,1,2,18,2,7,11,5,0,2,12,8,8,9,2,4,5,15,9,1,4,5,6,4,7,7,2,7,15,2,0,8,4,2,2,1,3,5,2,2,4,1,2,16,20,0,13,3,5,1,1,0,1,1,2,2,4,3,20,9,1,3,4,3,1,5,1,6,5,1,42,6,2,5,0,4,3,3,27,2,3,11,1,6,4,10,2,4,0,3,148,6,2,3,2,42,1,3,2,2,10,10,6,2,9,61,4,20,2,2,12,4,3,2,0,2,2,4,1,2,3,1,9,2,5,0,0,2,1,0,5,3,14,4,1,0,2,3,2,0,19,11,5,1,3,7,2,11,1
11,0,8,3,12,2,4,6,1,3,12,4,4,1,5,3,4,15,11,1,9,19,2,2,5,7,1,2,0,0,5,14,4,3,1,0,9,4,4,2,3,4,4,2,6,3,9,4,7,3,4,6,9,5,2,3,2,0,7,11,0,0,1,1,3,18,1,6,0,1,0,3,0,5,1,0,4,3,4,5,2,4,2,4,0,1,7,14,1,4,10,11,4,3,3,1,0,10,2,4,12,8,8,2,8,2,10,4,5,3,10,8,5,2,21,18,3,13,3,2,9,19,11,1,10,1,1,1,4,3,7,5,2,1,16,13,6,2,3,1,7,6,4,1,2,3,5,5,4,2,5,5,6,7,2,2,14,1,1,5,4,1,3,1,6,1,5,6,4,10,1,1,2,4,7,3,3,4,0,3,11,0,4,2,2,3,15,2,5,2,7,4,3,4,18,4,1,3,1,4,2,2,10,1,17,19,0,5,2,2,12,6,12,4,1,1,7,7,1,5,0,7,0,3,3,2,3,4,2,2,1,12,1,7,16,12,2,20,2,1,5,5,0,10,0,1,1,3,4,17,0,8,1,7,4,5,3,4,1,3,10,2,7,6,2,2,1,0,15,2,5,4,6,3,1,3,7,1,13,1,2,21,2,7,13,6,0,3,14,8,8,9,2,4,5,15,9,2,4,5,7,4,8,8,2,7,15,2,0,8,4,2,2,1,3,5,2,2,4,1,2,16,21,0,13,3,5,1,1,0,3,1,2,2,5,3,20,9,1,3,5,3,2,5,1,6,5,1,51,8,3,5,0,5,3,3,27,2,3,12,1,6,6,17,2,6,1,3,182,6,3,4,2,42,1,3,2,2,15,10,6,2,14,66,5,21,2,2,12,4,3,3,0,2,2,4,1,2,5,1,11,3,5,0,0,2,1,0,5,3,16,4,2,0,2,3,2,0,18,11,6,1,3,8,2,12,0
6,2,0,5,8,1,3,6,1,8,3,0,5,1,3,1,2,6,4,3,8,11,1,2,1,4,0,0,0,1,1,11,2,3,0,1,5,0,0,2,0,3,1,1,1,2,4,0,3,2,2,4,0,3,2,1,3,1,2,1,1,0,1,3,3,13,1,4,1,2,0,0,0,5,0,1,2,0,1,2,2,3,1,2,0,0,2,11,3,4,2,10,2,3,1,0,0,19,2,2,7,2,5,2,8,3,6,2,4,5,5,7,3,2,10,4,1,1,0,1,3,9,7,0,18,2,0,0,3,2,3,3,0,1,2,7,2,0,5,3,1,0,1,2,2,2,6,3,2,3,4,4,2,3,7,3,7,1,1,1,2,0,1,1,3,4,2,8,1,7,0,0,0,0,9,3,5,2,0,1,11,2,2,2,3,1,12,0,8,1,4,4,2,3,5,2,1,0,2,1,1,0,13,2,17,7,0,2,2,0,11,1,5,2,0,2,2,4,2,4,5,4,1,9,2,0,3,1,4,1,0,9,1,1,3,11,2,15,2,1,3,5,1,5,1,0,0,0,3,8,2,6,0,5,1,2,3,0,1,3,5,1,4,2,3,2,0,0,8,3,2,5,6,5,3,0,2,1,12,2,0,5,3,12,4,5,0,0,6,7,2,10,0,0,5,0,12,2,3,3,1,0,1,5,5,0,3,2,1,7,1,1,5,2,2,1,1,4,3,1,2,22,20,2,10,1,1,1,3,0,2,2,2,4,1,4,9,5,1,2,4,0,5,0,1,2,5,4,31,5,1,3,0,2,5,1,20,5,0,10,1,2,1,7,0,5,0,4,92,6,4,1,0,30,3,3,1,5,10,2,2,1,7,28,1,16,0,2,7,2,1,0,0,4,1,3,0,2,1,1,2,2,1,0,1,0,1,0,0,2,4,1,0,0,3,4,4,0,3,9,2,1,5,3,2,0,1
1,1,1,0,2,1,0,2,1,0,2,0,2,1,2,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,2,0,0,0,2,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2,0,0,2,0,0,1,1,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,2,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,1,1,0,1,0,2,0,1,2,0,0,1,2,0,0,0,1,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,1,2,0,1,2,1,0,0,0,1,0,0,0,2,3,0,2,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2,0,1,3,0,0,1,0,0,1,2,2,0,1,0,0,0,0,1,1,0,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,9,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,26,0,0,1,0,4,1,0,0,0,1,2,0,1,2,5,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1
7,2,3,7,8,0,0,5,0,3,3,0,1,1,2,2,1,10,7,2,17,13,3,1,4,0,1,4,0,0,0,7,4,5,1,4,5,0,5,4,2,3,0,2,2,1,4,1,3,3,2,6,2,3,2,3,1,3,3,13,2,1,0,1,4,10,0,2,0,1,0,0,1,2,0,4,2,1,6,3,1,2,1,4,0,3,2,8,4,0,5,6,0,3,1,2,1,10,3,3,18,1,4,0,8,6,5,1,2,3,9,6,2,3,8,7,1,6,0,2,10,18,6,0,12,1,1,1,7,1,2,4,3,1,6,7,3,1,5,4,3,0,1,1,1,1,1,5,0,1,1,5,3,9,2,2,2,2,1,7,1,0,0,0,2,4,6,1,2,5,0,2,0,0,8,1,7,2,2,2,11,2,1,4,0,3,14,3,1,2,4,4,2,1,7,3,1,0,10,1,5,0,9,3,22,14,0,0,0,0,6,2,5,5,1,3,3,3,5,4,2,3,1,4,3,3,6,3,3,3,1,12,1,2,11,12,8,18,2,1,2,1,3,11,1,0,4,1,3,15,4,9,2,3,3,6,2,2,4,1,7,3,1,4,2,0,0,0,11,3,3,1,3,5,1,0,1,2,10,0,3,9,6,7,4,3,0,1,7,14,4,12,2,1,7,1,17,2,2,2,2,2,2,5,2,2,7,0,0,5,1,5,2,0,1,2,1,11,2,4,5,18,13,2,9,1,1,3,1,1,0,1,2,5,1,7,18,14,3,0,5,0,3,1,1,3,10,1,32,5,2,6,0,5,3,1,27,3,0,13,2,2,0,2,2,4,0,1,89,6,2,0,2,28,0,1,3,4,7,8,5,1,4,57,1,11,1,5,12,5,3,2,1,5,7,1,0,0,2,2,3,2,3,2,1,0,2,0,2,5,5,1,5,3,0,2,4,0,8,8,1,2,5,3,2,2,0
7,1,5,6,13,1,6,3,0,6,5,1,2,1,2,3,1,7,14,3,26,17,3,3,2,7,2,10,0,1,0,6,4,6,0,0,11,2,7,4,0,6,4,1,2,3,11,2,7,5,1,4,0,2,1,1,8,5,2,13,2,0,2,0,2,18,0,3,2,3,0,2,1,2,1,4,5,1,3,3,3,2,2,1,1,2,7,11,4,0,2,7,1,2,2,2,1,12,4,0,8,4,2,1,10,6,5,0,2,0,5,9,2,2,5,9,0,7,0,4,4,22,8,2,7,7,3,1,3,1,5,6,2,3,4,6,1,2,3,2,1,1,0,4,2,7,0,2,1,3,1,4,3,7,0,9,4,1,0,3,3,4,0,2,2,1,2,5,5,8,0,0,0,1,15,4,12,2,0,1,8,2,1,9,0,4,11,1,1,3,8,2,0,1,8,3,3,1,15,1,4,0,8,1,14,12,0,2,0,0,7,1,5,3,1,1,2,4,10,2,3,4,0,4,0,2,8,1,1,1,1,14,1,0,9,17,4,10,2,3,7,0,1,8,4,1,2,0,1,10,4,6,1,9,0,3,3,2,2,1,3,1,4,3,6,5,0,0,10,2,3,2,8,1,4,2,2,4,17,8,1,11,0,10,6,6,0,4,6,9,5,12,4,2,9,4,9,3,3,11,0,2,7,7,1,2,9,5,3,9,2,4,6,8,2,1,2,5,7,3,1,19,14,0,8,2,0,3,7,4,2,3,1,2,2,4,14,8,1,1,5,0,2,2,2,1,8,2,38,4,1,0,0,3,2,2,22,4,2,10,0,4,3,3,7,4,0,0,93,5,1,1,7,42,0,2,0,1,12,9,4,4,4,64,1,8,2,2,20,2,2,2,2,8,5,2,0,3,2,1,2,0,4,2,0,1,4,0,3,5,7,2,11,2,4,0,3,0,8,9,3,2,7,3,3,3,0
7,1,4,7,12,1,5,3,0,4,5,1,1,1,2,3,1,6,14,3,25,16,3,2,2,7,2,10,0,0,0,6,5,9,0,0,10,2,6,4,0,5,4,1,2,3,10,2,7,5,1,4,0,2,1,1,7,5,2,11,2,0,2,0,2,17,0,3,1,3,0,1,1,2,1,4,5,1,3,3,3,2,2,0,1,1,7,12,4,0,2,6,1,2,2,1,0,11,4,0,8,3,2,0,10,5,5,0,2,0,5,8,2,2,4,9,0,5,0,4,4,22,9,2,7,7,3,1,3,2,4,4,2,3,4,6,1,2,3,1,1,1,0,4,1,7,0,2,1,3,1,3,3,7,0,9,4,1,0,3,3,4,0,2,4,1,2,5,5,9,0,0,0,1,14,4,12,2,1,1,9,2,1,8,0,4,11,1,1,3,9,2,0,1,8,2,3,1,16,1,4,0,10,1,16,12,0,2,0,0,8,1,6,3,1,1,1,4,9,2,3,3,0,4,0,2,7,1,1,1,1,14,1,0,10,18,4,10,2,3,10,0,2,9,4,1,2,0,1,10,4,6,1,9,0,3,3,2,2,0,3,1,4,3,6,5,0,0,10,2,3,2,8,2,4,1,1,4,17,8,1,12,0,11,5,6,0,4,5,7,4,11,4,2,9,3,9,2,3,12,0,1,7,7,1,2,9,5,3,9,2,4,6,7,2,1,2,5,6,4,1,23,13,0,6,1,0,3,7,2,2,3,1,3,2,4,12,8,1,1,5,0,1,0,2,1,8,2,38,4,1,0,0,3,2,3,20,4,0,10,0,4,3,3,5,4,0,0,88,4,1,1,8,40,0,2,0,1,12,7,5,4,4,66,1,7,2,2,18,2,2,2,1,8,5,2,0,3,2,1,2,0,3,2,0,1,3,0,3,5,6,2,11,3,4,0,3,0,6,9,3,1,7,4,1,2,1
1,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,1,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,2,0,0,1,0,0,0,0,2,1,0,1,0,1,0,0,1,1,3,0,0,0,0,0,3,2,0,1,1,0,0,1,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,2,0,0,0,0,2,1,1,0,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,1,1,0,2,1,1,1,0,0,2,0,0,0,1,0,1,1,5,0,0,0,0,1,0,0,2,0,0,1,0,1,0,1,1,0,0,0,16,0,1,0,0,9,0,0,0,1,1,1,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,3,1,0,0,0,0,1,0,2,0,1,0,0,0,2,0,1
2,0,1,15,12,1,2,3,1,8,10,1,1,1,6,3,9,6,11,7,23,17,2,3,3,4,5,9,0,1,2,6,1,10,1,1,7,2,3,1,2,3,6,3,2,2,9,3,5,3,1,2,3,6,2,4,4,6,5,14,3,0,1,4,0,14,1,5,0,4,0,1,0,2,0,0,2,6,4,2,3,2,2,3,0,0,2,9,1,3,4,5,1,2,0,3,1,14,1,0,17,5,3,3,8,5,9,5,3,2,6,11,2,0,13,15,0,15,0,1,10,32,13,2,14,2,4,2,3,0,2,10,4,1,9,16,5,3,1,3,3,0,4,0,0,10,2,3,0,5,3,10,4,15,4,4,3,1,6,2,2,1,0,1,7,3,8,2,1,12,1,3,1,2,12,2,10,2,4,7,13,2,1,4,1,0,14,4,3,5,6,2,0,2,15,9,1,0,16,4,5,2,14,1,36,21,0,2,1,0,7,2,9,6,1,2,4,5,2,1,2,3,0,4,2,7,18,7,4,4,0,15,0,2,12,17,13,15,3,3,8,1,5,13,0,0,2,2,4,12,3,10,2,11,4,8,5,1,2,2,7,8,1,4,2,1,1,0,14,3,4,0,9,5,6,1,3,2,6,6,4,11,9,10,10,12,0,1,10,17,10,13,3,4,7,12,15,3,3,8,0,1,5,8,1,8,11,2,2,22,2,5,7,4,4,5,1,5,5,5,2,23,23,0,11,3,3,1,11,1,2,1,1,6,5,5,19,14,2,4,7,1,3,4,3,8,5,2,35,5,2,10,0,2,2,4,48,7,1,12,3,6,2,10,4,2,0,2,102,4,1,1,1,37,0,4,3,3,6,9,6,4,6,82,3,19,5,4,20,8,5,2,1,14,1,6,1,1,2,2,3,5,4,3,0,0,3,0,8,5,11,5,8,0,7,1,8,0,11,14,2,2,6,3,4,14,1
18,12,3,6,15,0,3,7,1,3,13,3,11,2,5,4,4,11,17,1,15,20,2,4,4,5,2,2,1,1,5,30,2,3,0,2,13,3,4,4,5,22,5,7,3,1,11,1,2,5,5,4,2,3,8,1,20,0,7,9,3,1,2,3,10,23,5,2,0,1,0,4,1,7,0,1,4,4,3,4,8,2,8,9,5,3,8,14,1,5,8,21,1,4,5,4,3,33,3,7,16,1,13,3,10,9,25,4,10,4,8,12,3,3,33,15,3,14,0,5,17,23,10,5,30,7,3,4,6,6,12,15,4,6,18,20,7,7,2,1,5,1,7,4,4,1,2,8,9,4,6,2,5,2,14,1,21,1,3,8,3,1,1,0,6,11,7,5,7,14,1,2,0,4,13,6,1,3,3,5,24,9,5,6,3,7,10,2,10,3,14,3,6,4,16,1,2,3,3,5,4,4,6,7,21,19,0,15,5,0,20,2,26,5,2,2,6,11,5,5,11,12,1,9,4,4,10,3,1,2,0,17,0,6,11,16,6,43,3,2,3,13,2,9,5,0,3,2,2,16,1,13,1,3,3,5,5,3,0,7,18,6,3,5,4,5,5,2,9,4,3,12,9,16,5,3,0,4,37,8,4,36,7,8,25,5,1,8,11,14,3,21,2,3,3,1,12,4,5,2,7,0,5,16,5,6,25,4,10,12,5,3,3,2,2,5,5,2,5,1,4,24,37,5,14,1,2,3,4,3,14,4,8,0,6,12,13,13,3,2,6,8,9,7,1,1,10,7,51,17,0,6,0,9,10,6,40,1,4,13,4,5,10,11,3,6,1,3,261,11,11,4,5,59,4,5,7,5,14,7,5,1,21,60,3,30,4,3,12,4,5,3,1,5,9,2,1,1,3,1,5,5,3,2,0,2,3,0,7,5,18,13,4,1,6,1,7,0,17,8,5,5,3,6,2,4,1
3,2,0,0,4,0,0,1,0,0,1,0,0,0,0,1,0,1,4,0,5,4,0,5,0,1,1,0,0,0,1,8,3,2,0,0,1,0,1,3,1,0,0,1,0,1,2,0,1,2,1,0,0,1,2,0,1,1,1,2,0,0,0,0,1,8,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,2,0,1,4,2,0,2,1,2,0,0,0,2,2,5,0,0,7,1,3,3,3,4,1,1,0,1,1,1,2,1,5,4,0,1,0,1,0,3,0,0,6,2,0,0,0,0,3,0,1,0,1,6,1,1,1,0,1,0,1,0,1,0,3,2,0,3,1,0,3,0,4,1,2,0,0,0,0,1,0,0,0,5,0,0,1,1,0,3,1,1,1,1,1,2,0,2,2,0,0,2,0,1,5,0,1,0,2,0,0,0,2,1,0,1,2,0,0,0,1,0,6,3,0,2,0,0,6,0,3,0,1,0,0,2,3,4,1,3,0,8,3,0,3,0,2,0,0,5,0,0,0,9,3,8,0,0,2,2,0,1,1,1,3,0,0,2,1,4,1,0,1,0,1,0,0,1,3,1,0,2,0,0,0,0,3,2,0,1,2,3,0,2,0,0,4,1,4,6,1,7,1,0,0,0,2,4,2,2,0,2,0,0,5,0,0,1,0,1,2,1,0,4,5,0,1,5,0,0,2,1,0,0,0,2,0,2,1,9,16,0,6,0,2,1,1,0,0,3,1,2,2,1,6,2,0,1,4,0,2,1,2,0,2,0,7,2,0,2,0,0,2,3,3,3,0,5,0,1,2,2,1,2,0,2,38,6,4,0,1,17,0,1,0,2,3,6,1,0,0,12,0,7,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,6,4,0,1,3,0,0,0,7,0,0,0,5,2,0,1,1
